date,VOO,GLD,TLT
2019-12-03,-0.007020827630016213,0.00957984896245434,0.02096794676531366
2019-12-04,0.006402246592283722,-0.0013658431498282386,-0.009985398668900358
2019-12-05,0.0018519921125759176,0.0005758841931267078,-0.004863889201672467
2019-12-06,0.008896515958123352,-0.009928092682104261,-0.005535198042005529
2019-12-09,-0.0030431192205450097,-0.00029060665275248976,0.0021690251825701168
2019-12-10,-0.0009363746425813391,0.0028347098739491816,7.200502093440697e-05
2019-12-11,0.0026038691245222623,0.00688553265084435,0.007860454069531286
2019-12-12,0.008795097990515144,-0.003527249493396556,-0.01645743093428187
2019-12-13,0.00037759576814666573,0.004478873140076667,0.01156731882355766
2019-12-16,0.0070684171355202,-7.198680622300113e-05,-0.008990110334058499
2019-12-17,0.00020448035079545512,-0.00021575647831872935,-0.0013784665866863888
2019-12-18,6.841447443317605e-05,7.200752478642158e-05,-0.008212515063716452
2019-12-19,0.004154946459275832,0.002589559770448613,0.001599963285370265
2019-12-20,0.005088551583328105,0.0010044438566789715,0.0013194101696960558
2019-12-23,0.000979931454922589,0.003081942822633188,-0.0014639657483238588
2019-12-24,0.0,0.009431992518777577,0.0028581490900905226
2019-12-26,0.005116216237439852,0.007857298625196796,0.002411798374146956
2019-12-27,0.0,-0.0003511943393945671,0.0010935230261031048
2019-12-30,-0.005494398487633556,0.0021077991140190377,-0.0036410045127196478
2019-12-31,0.002575941311574903,0.0018929327941459295,-0.009793621397071628
2020-01-02,0.008857549017002642,0.0073478173310379535,0.011292694540290249
2020-01-03,-0.0073054159134245955,0.013268521727000326,0.015400361232276838
2020-01-06,0.0037467172851097796,0.010489502076611812,-0.005678371291447104
2020-01-07,-0.002757806687376241,0.003935150508558971,-0.00491622341582898
2020-01-08,0.005159982101489158,-0.007501524641443713,-0.006610469841905275
2020-01-09,0.006911338765482222,-0.005651653463197515,0.0035099085212388914
2020-01-10,-0.002865209568606808,0.006026192495848015,0.008891229183222382
2020-01-13,0.006615911007802788,-0.007419483430124996,-0.0030341395473633126
2020-01-14,-0.0013278669403282706,-0.0008915435213457945,0.00514439474449202
2020-01-15,0.0022273689466716373,0.005834242779070742,0.0066315940804599904
2020-01-16,0.008357800959601924,-0.0015695082440052577,-0.0031505341412455534
2020-01-17,0.0033875368695712726,0.0018454259925253513,-0.008548652507184396
2020-01-21,-0.00206475065088485,0.0010915790702048511,0.010505782085202142
2020-01-22,0.00026261393776016995,0.0003406555206315609,0.0035134096294082706
2020-01-23,0.0009853159028463399,0.002248122121045526,0.0070021509173672225
2020-01-24,-0.009120629223240528,0.005845572586286041,0.008088389691577547
2020-01-27,-0.01589216846003305,0.006825312844883635,0.015554195819698968
2020-01-28,0.010833266560379862,-0.008926785569624784,-0.007831330951108106
2020-01-29,-0.0009990776196998619,0.005417872354848807,0.00977980684857016
2020-01-30,0.0031322905943764745,6.732120695107646e-05,0.00013796643161145816
2020-01-31,-0.017934685230956204,0.005792420039608892,0.009129897261786146
2020-02-03,0.007270962907558021,-0.006495688802043542,-0.0008097053594908754
2020-02-04,0.015410952917318088,-0.01300895070524588,-0.01346705856119923
2020-02-05,0.011308321392199394,0.0012293105482077404,-0.010935162105282004
2020-02-06,0.003400437825178404,0.005388399719282511,0.0045065644568103025
2020-02-07,-0.005083425779323858,0.002645857569860688,0.012478112356309579
2020-02-10,0.007172543597722347,0.0025712490701368385,0.0027698772366875346
2020-02-11,0.001821246705796975,-0.0034419552752806837,-0.005040406629342908
2020-02-12,0.0064267241468605185,-0.0008127480224853212,-0.005066199670029747
2020-02-13,-0.0009672457104201726,0.00569345014846645,0.0038363495468076714
2020-02-14,0.0016785945308768202,0.004178427664004669,0.004378131612620795
2020-02-18,-0.0027396684856061393,0.012818816524224008,0.006848549959033612
2020-02-19,0.0048152444673432715,0.005831221275388376,-6.907726916749457e-05
2020-02-20,-0.003923753129613905,0.004084659090851872,0.007833544933097958
2020-02-21,-0.01036463991558867,0.015025216397275942,0.009340809046783027
2020-02-24,-0.033443233263094174,0.008985128746405113,0.014927777013073795
2020-02-25,-0.030043247926049954,-0.017874260693127697,0.005325170453266415
2020-02-26,-0.004420052394379148,0.004370503298157802,-0.005296963221228745
2020-02-27,-0.044324837878847334,0.00019483522153040944,0.01084946427998923
2020-02-28,-0.0060350662321411175,-0.03649347478693177,0.022583658698961173
2020-03-02,0.04463835950675721,0.005526297603759334,-0.00735825403731194
2020-03-03,-0.027583427684804263,0.031434333360162325,0.015525763123431346
2020-03-04,0.041443438260698295,0.0017545277375516921,-0.010618102646181904
2020-03-05,-0.033497882366468,0.021600945458936538,0.02489132661709581
2020-03-06,-0.016771407364251423,0.00038096105467699815,0.052044341737842226
2020-03-09,-0.07716279192441367,0.0016502348575044845,0.027102708117412222
2020-03-10,0.051320486223533246,-0.02110133630677158,-0.051258038280012075
2020-03-11,-0.04958094434220994,-0.0035603512879937016,-0.036797651560153466
2020-03-12,-0.09671751399508888,-0.0398882588306293,0.006196557853540119
2020-03-13,0.09342988798319185,-0.03051623730778741,-0.022603255667457245
2020-03-16,-0.11738811306663754,-0.011446115323986206,0.06476633693560974
2020-03-17,0.06547108558736503,0.0135554799295321,-0.06668351710451881
2020-03-18,-0.054663498662901655,-0.019921988429849713,-0.056411847305306684
2020-03-19,0.0008630844737664845,-0.018905499074657994,0.027224904260960026
2020-03-20,-0.04356912033029614,0.014995707221804766,0.07519583841063704
2020-03-23,-0.03070127494872743,0.044179590424960224,0.041208645318889126
2020-03-24,0.09536399853050082,0.048530353360380474,-0.018614119088439463
2020-03-25,0.012826729398432324,-0.01368964099270864,-0.0022714695678245356
2020-03-26,0.06010066927941948,0.012822223412266576,0.004922361588774127
2020-03-27,-0.03071916450586154,-0.006460489804721581,0.026692720496464206
2020-03-30,0.03233706229626643,0.004400644787818209,-0.008228746777688145
2020-03-31,-0.014850926746007742,-0.03184668568859872,-0.008117234548641772
2020-04-01,-0.04505526984856867,0.009456223354449733,0.014010864629317554
2020-04-02,0.02339140565170217,0.0163934225377782,0.006346125695379845
2020-04-03,-0.014776951659436599,0.0049374590529023266,0.0023786617242378405
2020-04-06,0.06802039909617585,0.027710521817620126,-0.0026108701827310954
